longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_household,population_per_household,bedrooms_per_room,household_density,room_density,distance_to_LA,distance_to_SF,distance_to_SD,coastal_proximity,income_per_person,income_squared,income_log,age_squared,age_log,income_age_interaction,income_rooms_interaction,~income_bin,~age_bin,~pop_density_bin,~ocean_proximity_INLAND,~ocean_proximity_ISLAND,~ocean_proximity_NEAR BAY,~ocean_proximity_NEAR OCEAN,median_house_value
-121.28,38.67,29,1087,174,430,174,4.3625,6.247126437,1,2.471264368,0.160073597,0.404651163,2.527906977,5.526589774,1.448943191,7.240098459,121.28,1.765290698,19.03140625,1.679430284,841,3.401197382,126.5125,27.25308908,1,2,0,1,0,0,0,158800
-121.29,38.68,20,1881,378,921,360,1.8589,5.225,1.05,2.558333333,0.200956938,0.390879479,2.042345277,5.540440103,1.447325247,7.254011973,121.29,0.726605863,3.45550921,1.050436935,400,3.044522438,37.178,9.7127525,0,1,0,1,0,0,0,144000
-121.29,38.67,20,1992,363,889,346,3.6516,5.757225434,1.049132948,2.569364162,0.182228916,0.38920135,2.24071991,5.532090069,1.441092769,7.245792138,121.29,1.421207649,13.33418256,1.537211246,400,3.044522438,73.032,21.02308439,1,1,0,1,0,0,0,130500
-121.27,38.71,16,4082,666,1912,652,4.4609,6.260736196,1.021472393,2.932515337,0.163155316,0.341004184,2.134937238,5.554601023,1.481732894,7.267371719,121.27,1.521185565,19.89962881,1.697613611,256,2.833213344,71.3744,27.9285181,1,1,0,1,0,0,0,142900
-121.25,38.71,14,3713,637,1845,635,4.3009,5.847244094,1.003149606,2.905511811,0.171559386,0.344173442,2.012466125,5.543729839,1.497300361,7.256082669,121.25,1.480255556,18.49774081,1.667876617,196,2.708050201,60.2126,25.14841213,1,1,0,1,0,0,0,143400
-121.2,38.7,28,2970,471,1379,463,4.3214,6.414686825,1.017278618,2.978401728,0.158585859,0.335750544,2.15373459,5.508335005,1.53060327,7.219734046,121.2,1.4509124,18.67449796,1.671736427,784,3.36729583,120.9992,27.72042765,1,2,0,1,0,0,0,131700
-121.2,38.69,26,3077,607,1603,595,2.7174,5.171428571,1.020168067,2.694117647,0.197270068,0.371179039,1.919525889,5.499899865,1.524580063,7.211447407,121.2,1.008641921,7.38426276,1.313024499,676,3.295836866,70.6524,14.05284,0,1,0,1,0,0,0,137500
-121.22,38.71,23,1843,273,818,276,4.4695,6.677536232,0.989130435,2.963768116,0.148128052,0.337408313,2.253056235,5.527518659,1.520845939,7.239219689,121.22,1.508046455,19.97643025,1.699187205,529,3.17805383,102.7985,29.84524819,1,1,0,1,0,0,0,214700
-121.23,38.71,18,4947,714,2227,675,4.8542,7.328888889,1.057777778,3.299259259,0.144329897,0.303098339,2.221374046,5.53290959,1.512972032,7.24483124,121.23,1.471299955,23.56325764,1.767159352,324,2.944438979,87.3756,35.57589244,1,1,0,1,0,0,0,170500
-121.23,38.69,19,5268,849,2357,849,3.9226,6.204946996,1,2.776207303,0.161161731,0.360203649,2.235044548,5.516083441,1.500693296,7.22829217,121.23,1.412934832,15.38679076,1.593836846,361,2.995732274,74.5294,24.33952509,1,1,0,1,0,0,0,148700
-121.23,38.67,27,5266,971,2432,948,3.8954,5.554852321,1.024261603,2.565400844,0.184390429,0.389802632,2.165296053,5.499278546,1.488582,7.211770636,121.23,1.518437171,15.17414116,1.588295989,729,3.33220451,105.1758,21.63837173,1,2,0,1,0,0,0,133000
-121.24,38.67,28,3558,589,1742,581,4.0182,6.123924269,1.013769363,2.99827883,0.16554244,0.333524684,2.042479908,5.5047153,1.480604056,7.217417384,121.24,1.340168886,16.14593124,1.613071304,784,3.36729583,112.5096,24.6071525,1,2,0,1,0,0,0,131700
-121.2,38.68,9,2200,422,938,369,3.4896,5.962059621,1.143631436,2.54200542,0.191818182,0.393390192,2.345415778,5.491469979,1.518598818,7.203165117,121.2,1.372774414,12.17730816,1.501763611,81,2.302585093,31.4064,20.80520325,1,0,0,1,0,0,0,143800
-121.21,38.67,11,5500,956,2827,946,4.1071,5.813953488,1.010570825,2.988372093,0.173818182,0.33463035,1.945525292,5.488443543,1.504610371,7.200505517,121.21,1.374360311,16.86827041,1.630631728,121,2.48490665,45.1781,23.87848837,1,0,0,1,0,0,0,145800
-121.22,38.67,20,1412,226,700,227,4.05,6.220264317,0.995594714,3.083700441,0.160056657,0.324285714,2.017142857,5.493854615,1.496584234,7.206133339,121.22,1.313357143,16.4025,1.619388243,400,3.044522438,81,25.19207048,1,1,0,1,0,0,0,130700
-121.21,38.67,19,2987,626,1610,605,3.0533,4.937190083,1.034710744,2.661157025,0.209574824,0.375776398,1.855279503,5.488443543,1.504610371,7.200505517,121.21,1.147358075,9.32264089,1.399531364,361,2.995732274,58.0127,15.07472248,0,1,0,1,0,0,0,112100
-121.19,38.67,16,1754,284,773,277,4.817,6.332129964,1.025270758,2.790613718,0.161915621,0.358344114,2.269081501,5.477660133,1.52073284,7.189278385,121.19,1.726143596,23.203489,1.760784665,256,2.833213344,77.072,30.50187004,1,1,0,1,0,0,0,147000
-121.2,38.67,26,1546,287,773,299,2.9803,5.170568562,0.959866221,2.585284281,0.185640362,0.386804657,2,5.48304537,1.512660031,7.194887192,121.2,1.15279392,8.88218809,1.381357193,676,3.295836866,77.4878,15.40984548,0,1,0,1,0,0,0,115400
-121.2,38.67,10,3875,668,1632,593,4.6902,6.534569983,1.126475548,2.752107926,0.172387097,0.363357843,2.374387255,5.48304537,1.512660031,7.194887192,121.2,1.704220956,21.99797604,1.738745397,100,2.397895273,46.902,30.64844013,1,0,0,1,0,0,0,171000
-121.19,38.66,26,1937,286,769,274,6.1185,7.069343066,1.04379562,2.806569343,0.147651007,0.356306892,2.518855657,5.469232536,1.514868433,7.180998378,121.19,2.180063719,37.43604225,1.962697029,676,3.295836866,159.081,43.25377555,1,1,0,1,0,0,0,179200
-121.2,38.66,17,1605,217,732,241,5.47,6.659751037,0.900414938,3.037344398,0.135202492,0.329234973,2.192622951,5.474626063,1.506764205,7.186613646,121.2,1.800915301,29.9209,1.867176109,289,2.890371758,92.99,36.42883817,1,1,0,1,0,0,0,204800
-121.17,38.71,15,3084,557,1040,562,2.5183,5.487544484,0.991103203,1.850533808,0.180609598,0.540384615,2.965384615,5.500757451,1.56058078,7.211304438,121.17,1.360850577,6.34183489,1.257977918,225,2.772588722,37.7745,13.81928327,0,1,0,1,0,0,0,293300
-121.17,38.68,37,1252,267,686,256,3,4.890625,1.04296875,2.6796875,0.213258786,0.373177843,1.825072886,5.475378026,1.542791746,7.186386693,121.17,1.119533528,9,1.386294361,1369,3.63758616,111,14.671875,0,2,0,1,0,0,0,121900
-121.18,38.67,42,2101,480,945,426,2.3333,4.931924883,1.126760563,2.218309859,0.228462637,0.450793651,2.223280423,5.47228787,1.528828431,7.18367912,121.18,1.051836825,5.44428889,1.203962804,1764,3.761200116,97.9986,11.50766033,0,3,0,1,0,0,0,116000
-121.16,38.68,21,3517,667,1687,655,3.1161,5.369465649,1.018320611,2.575572519,0.18965027,0.388263189,2.084765857,5.470040085,1.550901148,7.180813025,121.16,1.209866924,9.71007921,1.414906113,441,3.091042453,65.4381,16.73179191,0,1,0,1,0,0,0,131600
-121.13,38.55,8,530,109,398,96,4.2031,5.520833333,1.135416667,4.145833333,0.205660377,0.24120603,1.331658291,5.344242933,1.504437559,7.056289655,121.13,1.013813065,17.66604961,1.649254602,64,2.197224577,33.6248,23.20461458,1,0,0,1,0,0,0,212500
-121.13,38.47,16,2574,441,1041,428,3.6645,6.014018692,1.030373832,2.432242991,0.171328671,0.411143132,2.472622478,5.277090536,1.464826396,6.990288671,121.13,1.506634006,13.42856025,1.539980647,256,2.833213344,58.632,22.0383715,1,1,0,1,0,0,0,203400
-121.22,38.58,25,394,94,155,83,2.233,4.746987952,1.13253012,1.86746988,0.23857868,0.535483871,2.541935484,5.418425466,1.4445575,7.1319481,121.22,1.195735484,4.986289,1.173410499,625,3.258096538,55.825,10.6000241,0,1,0,1,0,0,0,55000
-121.31,38.59,35,3295,560,1454,536,3.1711,6.14738806,1.044776119,2.712686567,0.169954476,0.368638239,2.266162311,5.476661805,1.376646785,7.191715491,121.31,1.168988721,10.05587521,1.42817979,1225,3.583518938,110.9885,19.49398228,0,2,0,1,0,0,0,101900
-121.32,38.59,24,4378,910,2149,812,2.5035,5.391625616,1.120689655,2.646551724,0.207857469,0.377850163,2.037226617,5.482266915,1.36860088,7.197489125,121.32,0.945947883,6.26751225,1.253762469,576,3.218875825,60.084,13.49793473,0,1,0,1,0,0,0,123700
-121.3,38.61,25,2707,464,1423,490,4.3235,5.524489796,0.946938776,2.904081633,0.171407462,0.344342937,1.902319044,5.487668952,1.396584537,7.202309748,121.3,1.48876669,18.69265225,1.672130982,625,3.258096538,108.0875,23.88513163,1,1,0,1,0,0,0,116900
-121.27,38.62,13,2321,539,1066,497,2.7652,4.670020121,1.084507042,2.144869215,0.232227488,0.466228893,2.177298311,5.479351105,1.426644444,7.193317573,121.27,1.289216135,7.64633104,1.325800981,169,2.63905733,35.9476,12.91353964,0,0,0,1,0,0,0,95600
-121.28,38.61,22,2938,619,1501,561,2.7356,5.237076649,1.103386809,2.675579323,0.210687543,0.373750833,1.957361759,5.476555353,1.412665696,7.190835118,121.28,1.022432778,7.48350736,1.317908448,484,3.135494216,60.1832,14.32654688,0,1,0,1,0,0,0,96100
-121.28,38.61,23,2547,504,1235,469,2.4722,5.430703625,1.074626866,2.63326226,0.197879859,0.379757085,2.062348178,5.476555353,1.412665696,7.190835118,121.28,0.938835466,6.11177284,1.244788399,529,3.17805383,56.8606,13.4257855,0,1,0,1,0,0,0,103300
-121.29,38.61,26,1814,299,963,317,4.4519,5.722397476,0.943217666,3.03785489,0.164829107,0.329179647,1.883696781,5.482105848,1.404612534,7.196567772,121.29,1.46547487,19.81941361,1.695964172,676,3.295836866,115.7494,25.47554132,1,1,0,1,0,0,0,110500
-121.28,38.6,25,1122,198,564,213,3.1654,5.267605634,0.929577465,2.647887324,0.176470588,0.377659574,1.989361702,5.468235779,1.406777299,7.182640441,121.28,1.195443617,10.01975716,1.426812309,625,3.258096538,79.135,16.67407887,0,1,0,1,0,0,0,111600
-121.28,38.6,17,1671,378,848,351,3.1194,4.760683761,1.076923077,2.415954416,0.226211849,0.413915094,1.970518868,5.468235779,1.406777299,7.182640441,121.28,1.291166745,9.73065636,1.415707522,289,2.890371758,53.0298,14.85047692,0,1,0,1,0,0,0,112500
-121.29,38.6,29,1276,225,600,223,4.0938,5.721973094,1.00896861,2.69058296,0.176332288,0.371666667,2.126666667,5.47379471,1.398690234,7.18837963,121.29,1.521529,16.75919844,1.628024114,841,3.401197382,118.7202,23.42461345,1,2,0,1,0,0,0,109100
-121.32,38.57,15,3369,499,1733,470,5.31,7.168085106,1.061702128,3.687234043,0.148115168,0.271206001,1.944027698,5.465723971,1.35678457,7.181175231,121.32,1.440103866,28.1961,1.842135677,225,2.772588722,79.65,38.06253191,1,1,0,1,0,0,0,127500
-121.33,38.56,17,3608,682,1694,666,3.311,5.417417417,1.024024024,2.543543544,0.18902439,0.393152302,2.12987013,5.463104294,1.342823283,7.178827878,121.33,1.301727273,10.962721,1.461169896,289,2.890371758,56.287,17.93706907,0,1,0,1,0,0,0,109400
-121.32,38.57,25,692,146,504,167,3.6897,4.143712575,0.874251497,3.017964072,0.210982659,0.331349206,1.373015873,5.465723971,1.35678457,7.181175231,121.32,1.222579167,13.61388609,1.545368615,625,3.258096538,92.2425,15.28905629,1,1,0,1,0,0,0,101100
-121.32,38.56,18,1169,186,614,192,4.5766,6.088541667,0.96875,3.197916667,0.159110351,0.312703583,1.903908795,5.45746118,1.350948693,7.173025282,121.32,1.431119218,20.94526756,1.718579272,324,2.944438979,82.3788,27.86481979,1,1,0,1,0,0,0,108700
-121.32,38.54,13,4715,1090,2420,1059,2.9693,4.452313503,1.029272899,2.285174693,0.231177094,0.437603306,1.948347107,5.44095309,1.339424641,7.15673946,121.32,1.299375496,8.81674249,1.378589757,169,2.63905733,38.6009,13.22025449,0,0,0,1,0,0,0,104400
-121.28,38.53,18,224,38,95,41,3.1042,5.463414634,0.926829268,2.317073171,0.169642857,0.431578947,2.357894737,5.410158087,1.366897352,7.125406774,121.28,1.339707368,9.63605764,1.41201084,324,2.944438979,55.8756,16.95953171,0,1,0,1,0,0,0,165000
-121.3,38.58,19,2653,680,1419,579,2.3787,4.582037997,1.174438687,2.450777202,0.256313607,0.408033827,1.869626498,5.462777913,1.378855457,7.177778744,121.3,0.970590063,5.65821369,1.21749102,361,2.995732274,45.1953,10.89929378,0,1,0,1,0,0,0,91300
-121.3,38.58,16,1537,435,1125,375,2.6471,4.098666667,1.16,3,0.283018868,0.333333333,1.366222222,5.462777913,1.378855457,7.177778744,121.3,0.882366667,7.00713841,1.293932331,256,2.833213344,42.3536,10.84958053,0,1,0,1,0,0,0,90700
-121.31,38.58,10,2421,580,962,497,2.5035,4.871227364,1.167002012,1.935613682,0.239570425,0.516632017,2.516632017,5.468378967,1.370749565,7.183549659,121.31,1.293388254,6.26751225,1.253762469,100,2.397895273,25.035,12.19511771,0,0,0,1,0,0,0,112500
-121.31,38.57,9,2748,521,1663,565,3.5192,4.863716814,0.922123894,2.943362832,0.189592431,0.339747444,1.652435358,5.460101879,1.364900132,7.17538847,121.31,1.195639206,12.38476864,1.508334987,81,2.302585093,31.6728,17.11639221,1,0,0,1,0,0,0,113300
-121.31,38.57,22,1229,253,733,250,2.5,4.916,1.012,2.932,0.205858421,0.34106412,1.676671214,5.460101879,1.364900132,7.17538847,121.31,0.8526603,6.25,1.252762968,484,3.135494216,55,12.29,0,1,0,1,0,0,0,101600
-121.33,38.57,17,1621,350,706,338,2.3684,4.795857988,1.035502959,2.088757396,0.215916101,0.478753541,2.296033994,5.471358563,1.34869432,7.186971247,121.33,1.133879887,5.60931856,1.214437854,289,2.890371758,40.2628,11.35851006,0,1,0,1,0,0,0,150000
-121.29,38.59,19,2460,470,1346,480,3.6563,5.125,0.979166667,2.804166667,0.191056911,0.356612184,1.827637444,5.465489231,1.39281455,7.180196077,121.29,1.303881129,13.36852969,1.538221141,361,2.995732274,69.4697,18.7385375,1,1,0,1,0,0,0,95600
-121.3,38.59,25,3002,718,1660,613,2.1116,4.897226754,1.171288744,2.707993475,0.239173884,0.369277108,1.808433735,5.471069231,1.384718155,7.185951134,121.3,0.779765542,4.45885456,1.135137063,625,3.258096538,52.79,10.34098401,0,1,0,1,0,0,0,89600
-121.3,38.58,29,2748,563,1619,525,2.8966,5.234285714,1.072380952,3.083809524,0.204876274,0.324274243,1.69734404,5.462777913,1.378855457,7.177778744,121.3,0.939292773,8.39029156,1.360104378,841,3.401197382,84.0014,15.161632,0,2,0,1,0,0,0,92400
-121.34,38.56,12,2975,628,1440,593,2.9896,5.016863406,1.059021922,2.428330523,0.211092437,0.411805556,2.065972222,5.468759871,1.334723331,7.184639706,121.34,1.231133889,8.93770816,1.383690975,144,2.564949357,35.8752,14.99841484,0,0,0,1,0,0,0,118600
-121.34,38.55,11,2838,498,1701,504,4.1447,5.630952381,0.988095238,3.375,0.175475687,0.296296296,1.668430335,5.460519987,1.328865821,7.176507626,121.34,1.228059259,17.17853809,1.637967059,121,2.48490665,45.5917,23.33860833,1,0,0,1,0,0,0,114000
-121.37,38.57,16,3895,896,1762,855,2.6635,4.555555556,1.047953216,2.060818713,0.230038511,0.485244041,2.210556186,5.494021162,1.31659575,7.210247409,121.37,1.292447503,7.09423225,1.298418975,256,2.833213344,42.616,12.13372222,0,1,0,1,0,0,0,135800
-121.37,38.56,18,2129,363,815,347,2.7679,6.135446686,1.04610951,2.34870317,0.170502583,0.425766871,2.612269939,5.485800993,1.310580928,7.202130358,121.37,1.178480123,7.66127041,1.326517817,324,2.944438979,49.8222,16.98230288,0,1,0,1,0,0,0,118000
-121.36,38.57,26,1793,244,653,235,5.6485,7.629787234,1.038297872,2.778723404,0.136084774,0.359877489,2.745788668,5.488336955,1.324580073,7.204414598,121.36,2.032767994,31.90555225,1.894391265,676,3.295836866,146.861,43.09685319,1,1,0,1,0,0,0,129500
-121.35,38.56,16,2629,491,1265,485,4.5066,5.420618557,1.012371134,2.608247423,0.186763028,0.383399209,2.07826087,5.474427872,1.326649302,7.190460743,121.35,1.727826877,20.30944356,1.705947373,256,2.833213344,72.1056,24.42855959,1,1,0,1,0,0,0,140200
-121.34,38.58,17,1605,258,748,262,5.0917,6.125954198,0.984732824,2.854961832,0.160747664,0.35026738,2.145721925,5.485257198,1.346584706,7.200917976,121.34,1.783456417,25.92540889,1.806927189,289,2.890371758,86.5589,31.19152099,1,1,0,1,0,0,0,134100
-121.35,38.55,18,4481,780,2211,775,3.9934,5.781935484,1.006451613,2.852903226,0.174068288,0.350520127,2.026684758,5.466196532,1.320755984,7.182335254,121.35,1.399767074,15.94724356,1.60811704,324,2.944438979,71.8812,23.08958116,1,1,0,1,0,0,0,123300
-121.35,38.55,22,2607,411,1216,407,5.0427,6.405405405,1.00982801,2.987714988,0.157652474,0.334703947,2.143914474,5.466196532,1.320755984,7.182335254,121.35,1.687811595,25.42882329,1.798850932,484,3.135494216,110.9394,32.30053784,1,1,0,1,0,0,0,126900
-121.36,38.55,33,1191,198,554,191,2.8021,6.235602094,1.036649215,2.90052356,0.166246851,0.344765343,2.149819495,5.471885464,1.312672225,7.188172069,121.36,0.966066968,7.85176441,1.335553546,1089,3.526360525,92.4693,17.47278063,0,2,0,1,0,0,0,118800
-121.35,38.56,16,2278,370,1203,371,5.0622,6.140161725,0.997304582,3.242587601,0.162423178,0.308395677,1.893599335,5.474427872,1.326649302,7.190460743,121.35,1.561160599,25.62586884,1.802072771,256,2.833213344,80.9952,31.08272668,1,1,0,1,0,0,0,132400
-121.37,38.55,21,2713,432,1287,440,4.5815,6.165909091,0.981818182,2.925,0.159233321,0.341880342,2.108003108,5.477586743,1.304615028,7.19401805,121.37,1.566324786,20.99014225,1.719457557,441,3.091042453,96.2115,28.2491125,1,1,0,1,0,0,0,125500
-121.36,38.56,20,1232,332,667,288,1.8288,4.277777778,1.152777778,2.315972222,0.269480519,0.431784108,1.847076462,5.480108259,1.318601672,7.196290968,121.36,0.789646777,3.34450944,1.039852593,400,3.044522438,36.576,7.8232,0,1,0,1,0,0,0,32500
-121.37,38.56,27,1827,509,852,450,2.0901,4.06,1.131111111,1.893333333,0.278598796,0.528169014,2.144366197,5.485800993,1.310580928,7.202130358,121.37,1.103926056,4.36851801,1.128203453,729,3.33220451,56.4327,8.485806,0,2,0,1,0,0,0,52500
-121.3,38.51,19,822,134,457,133,4.15,6.180451128,1.007518797,3.436090226,0.163017032,0.291028446,1.79868709,5.404900603,1.339189445,7.120702613,121.3,1.207768053,17.2225,1.638996715,361,2.995732274,78.85,25.64887218,1,1,0,1,0,0,0,157500
-121.35,38.51,29,2337,391,1054,352,4.2206,6.639204545,1.110795455,2.994318182,0.167308515,0.333965844,2.217267552,5.433330519,1.297685775,7.149880817,121.35,1.409536243,17.81346436,1.652612338,841,3.401197382,122.3974,28.0214267,1,2,0,1,0,0,0,157700
-121.27,38.44,19,2780,414,1320,404,5.8831,6.881188119,1.024752475,3.267326733,0.148920863,0.306060606,2.106060606,5.33022331,1.327960229,7.046323133,121.27,1.800585152,34.61086561,1.929069132,361,2.995732274,111.7789,40.48271782,1,1,0,1,0,0,0,209900
-121.34,38.44,14,3205,465,1439,456,5.7452,7.028508772,1.019736842,3.155701754,0.145085803,0.316886727,2.22724114,5.370275834,1.267857393,7.087370154,121.34,1.820577623,33.00732304,1.908831141,196,2.708050201,80.4328,40.3801886,1,1,0,1,0,0,0,240900
-121.32,38.41,17,4401,655,1970,639,5.8239,6.887323944,1.025039124,3.082942097,0.148829811,0.324365482,2.234010152,5.334233078,1.269658367,7.05134751,121.32,1.889072132,33.91781121,1.920431156,289,2.890371758,99.0063,40.11108592,1,1,0,1,0,0,0,247500
-121.37,38.41,14,3727,685,1741,646,3.5625,5.769349845,1.060371517,2.69504644,0.183793936,0.37105112,2.140723722,5.36322408,1.226618266,7.08095274,121.37,1.321869615,12.69140625,1.517870719,196,2.708050201,49.875,20.55330882,1,1,0,1,0,0,0,125700
-121.37,38.42,18,2643,502,1755,541,3.3281,4.885397412,0.927911275,3.243992606,0.189935679,0.308262108,1.505982906,5.371352579,1.231825625,7.088996946,121.37,1.025927123,11.07624961,1.465128647,324,2.944438979,59.9058,16.25909113,0,1,0,1,0,0,0,91200
-121.38,38.41,10,3425,629,1538,587,4.45,5.834752981,1.071550256,2.620102215,0.183649635,0.381664499,2.226918075,5.369059371,1.218074041,7.086901276,121.38,1.698407022,19.8025,1.695615609,100,2.397895273,44.5,25.96465077,1,0,0,1,0,0,0,138700
-121.38,38.4,15,4155,637,1722,616,4.8831,6.74512987,1.034090909,2.795454545,0.153309266,0.357723577,2.412891986,5.360946048,1.21289009,7.078868815,121.38,1.7468,23.84466561,1.772083834,225,2.772588722,73.2465,32.93714367,1,1,0,1,0,0,0,154400
-121.37,38.39,15,1883,254,893,256,6.2575,7.35546875,0.9921875,3.48828125,0.134891131,0.286674132,2.10862262,5.346986116,1.216383315,7.064879312,121.37,1.793863382,39.15630625,1.982035417,225,2.772588722,93.8625,46.0268457,1,1,0,1,0,0,0,143500
-121.35,38.4,11,2322,459,1373,424,3.175,5.476415094,1.08254717,3.238207547,0.197674419,0.308812819,1.691187181,5.34345062,1.238695431,7.061030357,121.35,0.980480699,10.080625,1.429114358,121,2.48490665,34.925,17.38761792,0,0,0,1,0,0,0,94400
-121.36,38.4,18,4813,849,2333,843,4.175,5.709371293,1.007117438,2.767497034,0.176397257,0.361337334,2.063009001,5.349270093,1.230072506,7.066967362,121.36,1.508583369,17.430625,1.643839339,324,2.944438979,75.15,23.83662515,1,1,0,1,0,0,0,144400
-121.36,38.39,10,5121,763,2568,758,5.2447,6.755936675,1.006596306,3.387862797,0.148994337,0.29517134,1.994158879,5.341145432,1.225020967,7.058926384,121.36,1.548085125,27.50687809,1.831733104,100,2.397895273,52.447,35.43286108,1,0,0,1,0,0,0,148100
-121.2,38.36,14,2634,463,1402,432,3.8897,6.097222222,1.071759259,3.24537037,0.175778284,0.308131241,1.87874465,5.224638794,1.352508177,6.940521284,121.2,1.198538088,15.12976609,1.587130952,196,2.708050201,54.4558,23.71636528,1,1,0,1,0,0,0,175700
-121.22,38.4,14,2655,441,1277,422,4.6989,6.291469194,1.045023697,3.026066351,0.166101695,0.33046202,2.079091621,5.268939792,1.352520007,6.984692957,121.22,1.552807987,22.07966121,1.740273174,196,2.708050201,65.7846,29.5629846,1,1,0,1,0,0,0,213800
-121.22,38.43,20,2054,339,934,336,4.5368,6.113095238,1.008928571,2.779761905,0.165043817,0.359743041,2.199143469,5.293722181,1.3666442,7.009129311,121.22,1.632082227,20.58255424,1.711416717,400,3.044522438,90.736,27.73389048,1,1,0,1,0,0,0,219300
-121.29,38.36,17,2193,386,1148,372,4.5272,5.89516129,1.037634409,3.086021505,0.176014592,0.324041812,1.910278746,5.2760861,1.271961623,6.993278037,121.29,1.467002091,20.49553984,1.709681358,289,2.890371758,76.9624,26.68857419,1,1,0,1,0,0,0,191700
-121.27,38.31,17,1144,202,626,178,4.4107,6.426966292,1.134831461,3.516853933,0.176573427,0.284345048,1.827476038,5.223729753,1.26785345,6.941127552,121.27,1.254160703,19.45427449,1.688378475,289,2.890371758,74.9819,28.34742022,1,1,0,1,0,0,0,151600
-121.1,38.33,14,1357,247,695,224,4.1974,6.058035714,1.102678571,3.102678571,0.18201916,0.322302158,1.952517986,5.143736242,1.431416211,6.858228467,121.1,1.352831079,17.61816676,1.648158501,196,2.708050201,58.7636,25.42799911,1,1,0,1,0,0,0,157800
-121.2,38.28,20,1732,307,999,305,3.9808,5.678688525,1.006557377,3.275409836,0.177251732,0.305305305,1.733733734,5.158876092,1.319872104,6.875619805,121.2,1.215359359,15.84676864,1.605590521,400,3.044522438,79.616,22.60572328,1,1,0,1,0,0,0,160200
-121.26,38.27,20,1314,229,712,219,4.4125,6,1.0456621,3.251141553,0.174277017,0.30758427,1.845505618,5.18535462,1.260687261,6.902987013,121.26,1.35721559,19.47015625,1.688711093,400,3.044522438,88.25,26.475,1,1,0,1,0,0,0,144600
-121.29,38.28,11,1554,260,793,233,4.8073,6.669527897,1.115879828,3.403433476,0.167310167,0.293820933,1.95964691,5.210972705,1.237202639,6.928870738,121.29,1.412485372,23.11013329,1.759115747,121,2.48490665,52.8803,32.06242146,1,0,0,1,0,0,0,156700
-121.35,38.28,17,2756,557,1986,530,3.2234,5.2,1.050943396,3.747169811,0.202104499,0.266868077,1.387713998,5.246274157,1.182684392,6.964791289,121.35,0.860222558,10.39030756,1.440640491,289,2.890371758,54.7978,16.76168,0,1,0,1,0,0,0,82000
-121.33,38.28,14,980,171,659,183,4.4306,5.355191257,0.93442623,3.601092896,0.174489796,0.277693475,1.487101669,5.234457043,1.200799055,6.952780861,121.33,1.23034871,19.63021636,1.692049625,196,2.708050201,62.0284,23.72671038,1,1,0,1,0,0,0,170100
-121.31,38.28,16,1708,391,687,378,1.9485,4.518518519,1.034391534,1.817460317,0.228922717,0.550218341,2.486171761,5.222689779,1.21897267,6.94080728,121.31,1.072100437,3.79665225,1.081296566,256,2.833213344,31.176,8.804333333,0,1,0,1,0,0,0,155400
-121.3,38.26,19,1403,276,901,290,3.215,4.837931034,0.951724138,3.106896552,0.196721311,0.321864595,1.557158713,5.200629821,1.219991135,6.918797273,121.3,1.034794673,10.336225,1.438649591,361,2.995732274,61.085,15.55394828,0,1,0,1,0,0,0,104600
-121.31,38.26,22,1768,396,1005,420,1.8846,4.20952381,0.942857143,2.392857143,0.2239819,0.417910448,1.75920398,5.206512895,1.210822188,6.924784018,121.31,0.78759403,3.55171716,1.059386242,484,3.135494216,41.4612,7.933268571,0,1,0,1,0,0,0,88300
-121.3,38.25,27,2475,548,1703,517,2.5727,4.787234043,1.059961315,3.294003868,0.221414141,0.303581914,1.453317675,5.192542203,1.216049493,6.910786475,121.3,0.781025191,6.61878529,1.273321612,729,3.33220451,69.4629,12.31611702,0,2,0,1,0,0,0,86100
-121.43,38.46,18,1378,235,818,262,4.0625,5.259541985,0.896946565,3.122137405,0.17053701,0.320293399,1.684596577,5.438860959,1.203442716,7.156849146,121.43,1.301191932,16.50390625,1.621860432,324,2.944438979,73.125,21.36688931,1,1,0,1,0,0,0,100300
-121.43,38.47,21,1787,291,988,301,4.35,5.936877076,0.966777409,3.282392027,0.162842753,0.30465587,1.808704453,5.44696838,1.2091635,7.164877926,121.43,1.325253036,18.9225,1.677096561,441,3.091042453,91.35,25.82541528,1,1,0,1,0,0,0,96200
-121.44,38.47,16,1215,223,787,233,4.1597,5.214592275,0.957081545,3.377682403,0.183539095,0.296060991,1.543837357,5.452824088,1.200994742,7.170840516,121.44,1.231524905,17.30310409,1.640878438,256,2.833213344,66.5552,21.69113948,1,1,0,1,0,0,0,95900
-121.44,38.46,10,4446,897,2499,884,3.5461,5.029411765,1.014705882,2.826923077,0.201754386,0.353741497,1.779111645,5.444725386,1.19523486,7.162818419,121.44,1.254402721,12.57482521,1.514269723,100,2.397895273,35.461,17.83479706,1,0,0,1,0,0,0,103600
-121.45,38.37,32,1441,261,629,249,4.4519,5.787148594,1.048192771,2.526104418,0.181124219,0.395866455,2.290937997,5.37808112,1.137488624,7.096884648,121.45,1.76235787,19.81941361,1.695964172,1024,3.496507561,142.4608,25.76380683,1,2,0,1,0,0,0,137500
